Sample in Buffer,Sample in Window,TRIGGER,block_design_i/system_ila_1/inst/probe0_1,block_design_i/system_ila_1/inst/probe1_1,block_design_i/system_ila_1/inst/probe2_1[13:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,UNSIGNED
897,897,0,0,0,14389
898,898,0,0,0,10647
899,899,0,0,0,7961
900,900,0,0,0,2092
901,901,0,0,0,649
902,902,0,0,0,2047
903,903,0,0,0,5734
904,904,0,0,0,10375
905,905,0,0,0,14185
906,906,0,0,0,15699
907,907,0,0,0,14390
908,908,0,0,0,10674
909,909,0,0,0,7979
910,910,0,0,0,2112
911,911,0,0,0,674
912,912,0,0,0,2070
913,913,0,0,0,5743
914,914,0,0,0,10387
915,915,0,0,0,14175
916,916,0,0,0,15659
917,917,0,0,0,14377
918,918,0,0,0,10667
919,919,0,0,0,7980
920,920,0,0,0,2106
921,921,0,0,0,659
922,922,0,0,0,2038
923,923,0,0,0,5721
924,924,0,0,0,10384
925,925,0,0,0,14181
926,926,0,0,0,15677
927,927,0,0,0,14362
928,928,0,0,0,10658
929,929,0,0,0,7973
930,930,0,0,0,2074
931,931,0,0,0,653
932,932,0,0,0,2022
933,933,0,0,0,5725
934,934,0,0,0,10376
935,935,0,0,0,14202
936,936,0,0,0,15669
937,937,0,0,0,14396
938,938,0,0,0,10679
939,939,0,0,0,7972
940,940,0,0,0,2106
941,941,0,0,0,655
942,942,0,0,0,2046
943,943,0,0,0,5719
944,944,0,0,0,10387
945,945,0,0,0,14177
946,946,0,0,0,15665
947,947,0,0,0,14385
948,948,0,0,0,10671
949,949,0,0,0,5902
950,950,0,0,0,2113
951,951,0,0,0,663
952,952,0,0,0,2050
953,953,0,0,0,5742
954,954,0,0,0,10380
955,955,0,0,0,14173
956,956,0,0,0,15659
957,957,0,0,0,14384
958,958,0,0,0,10677
959,959,0,0,0,5949
960,960,0,0,0,2106
961,961,0,0,0,697
962,962,0,0,0,2039
963,963,0,0,0,5729
964,964,0,0,0,10386
965,965,0,0,0,14181
966,966,0,0,0,15689
967,967,0,0,0,14382
968,968,0,0,0,10692
969,969,0,0,0,7986
970,970,0,0,0,2113
971,971,0,0,0,657
972,972,0,0,0,2013
973,973,0,0,0,5730
974,974,0,0,0,10389
975,975,0,0,0,14193
976,976,0,0,0,15685
977,977,0,0,0,14402
